recording_time_s,mission_time_s,horizontal_saturated,altitude_saturated,attitude_saturated,mixer_saturated,any_saturated
0.007937431335449219,,0,0,0,0,0
0.01800394058227539,,0,0,0,0,0
0.028389453887939453,0.008678913116455078,0,0,0,0,0
0.03819918632507324,0.018488645553588867,0,0,0,0,0
0.04798007011413574,0.028269529342651367,0,0,0,0,0
0.05830073356628418,0.038590192794799805,0,0,0,0,0
0.06795954704284668,0.048249006271362305,0,0,0,0,0
0.07805657386779785,0.05834603309631348,0,0,0,0,0
0.08815884590148926,0.06844830513000488,0,0,0,0,0
0.09805822372436523,0.07834768295288086,0,0,0,0,0
0.10799145698547363,0.08828091621398926,0,0,0,0,0
0.1182851791381836,0.09857463836669922,0,0,0,0,0
0.12797999382019043,0.10826945304870605,0,0,0,0,0
0.1381838321685791,0.11847329139709473,0,0,0,0,0
0.14815831184387207,0.1284477710723877,0,0,0,0,0
0.158172607421875,0.13846206665039062,0,0,0,0,0
0.16817522048950195,0.14846467971801758,0,0,0,0,0
0.17811012268066406,0.1583995819091797,0,0,0,0,0
0.1884291172027588,0.16871857643127441,0,0,0,0,0
0.1982123851776123,0.17850184440612793,0,0,0,0,0
0.20811700820922852,0.18840646743774414,0,0,0,0,0
0.2184126377105713,0.19870209693908691,0,0,0,0,0
0.2280726432800293,0.20836210250854492,0,0,0,0,0
0.23816490173339844,0.21845436096191406,0,0,0,0,0
0.24809885025024414,0.22838830947875977,0,0,0,0,0
0.25810909271240234,0.23839855194091797,0,0,0,0,0
0.2683563232421875,0.24864578247070312,0,0,0,0,0
0.2781038284301758,0.2583932876586914,0,0,0,0,0
0.28820300102233887,0.2684924602508545,0,0,0,0,0
0.2982666492462158,0.27855610847473145,0,0,0,0,0
0.30820131301879883,0.28849077224731445,0,0,0,0,0
0.31816768646240234,0.29845714569091797,0,0,0,0,0
0.32820940017700195,0.3084988594055176,0,0,0,0,0
0.3382995128631592,0.3185889720916748,0,0,0,0,0
0.3483273983001709,0.3286168575286865,0,0,0,0,0
0.35831713676452637,0.338606595993042,0,0,0,0,0
0.3684206008911133,0.3487100601196289,0,0,0,0,0
0.37809157371520996,0.3583810329437256,0,0,0,0,0
0.38813138008117676,0.3684208393096924,0,0,0,0,0
0.3982253074645996,0.37851476669311523,0,0,0,0,0
0.4080784320831299,0.3883678913116455,0,0,0,0,0
0.41832733154296875,0.3986167907714844,0,0,0,0,0
0.42807769775390625,0.4083671569824219,0,0,0,0,0
0.43811774253845215,0.4184072017669678,0,0,0,0,0
0.44832921028137207,0.4286186695098877,0,0,0,0,0
0.45816946029663086,0.4384589195251465,0,0,0,0,0
0.4682884216308594,0.448577880859375,0,0,0,0,0
0.4780557155609131,0.4583451747894287,0,0,0,0,0
0.48809289932250977,0.4683823585510254,0,0,0,0,0
0.4980790615081787,0.47836852073669434,0,0,0,0,0
0.5080597400665283,0.48834919929504395,0,0,0,0,0
0.5180191993713379,0.4983086585998535,0,0,0,0,0
0.5280842781066895,0.5083737373352051,0,0,0,0,0
0.538050651550293,0.5183401107788086,0,0,0,0,0
0.5483522415161133,0.5286417007446289,0,0,0,0,0
0.5581655502319336,0.5384550094604492,0,0,0,0,0
0.5681004524230957,0.5483899116516113,0,0,0,0,0
0.578028678894043,0.5583181381225586,0,0,0,0,0
0.5882730484008789,0.5685625076293945,0,0,0,0,0
0.5984182357788086,0.5787076950073242,0,0,0,0,0
0.6082048416137695,0.5884943008422852,0,0,0,0,0
0.6182329654693604,0.598522424697876,0,0,0,0,0
0.6282522678375244,0.60854172706604,0,0,0,0,0
0.6384036540985107,0.6186931133270264,0,0,0,0,0
0.6480140686035156,0.6283035278320312,0,0,0,0,0
0.6583943367004395,0.6386837959289551,0,0,0,0,0
0.6681995391845703,0.6484889984130859,0,0,0,0,0
0.6781883239746094,0.658477783203125,0,0,0,0,0
0.6881999969482422,0.6684894561767578,0,0,0,0,0
0.6982715129852295,0.6785609722137451,0,0,0,0,0
0.7083134651184082,0.6886029243469238,0,0,0,0,0
0.7190766334533691,0.6993660926818848,0,0,0,0,0
0.7282540798187256,0.7085435390472412,0,0,0,0,0
0.7384839057922363,0.718773365020752,0,0,0,0,0
0.7486507892608643,0.7289402484893799,0,0,0,0,0
0.7582995891571045,0.7385890483856201,0,0,0,0,0
0.768153190612793,0.7484426498413086,0,0,0,0,0
0.7783534526824951,0.7586429119110107,0,0,0,0,0
0.7886977195739746,0.7689871788024902,0,0,0,0,0
0.798452615737915,0.7787420749664307,0,0,0,0,0
0.8088667392730713,0.7891561985015869,0,0,0,0,0
0.8182516098022461,0.7985410690307617,0,0,0,0,0
0.8283417224884033,0.808631181716919,0,0,0,0,0
0.8383517265319824,0.818641185760498,0,0,0,0,0
0.8481669425964355,0.8284564018249512,0,0,0,0,0
0.8579914569854736,0.8382809162139893,0,0,0,0,0
0.8680026531219482,0.8482921123504639,0,0,0,0,0
0.8779909610748291,0.8582804203033447,0,0,0,0,0
0.8880760669708252,0.8683655261993408,0,0,0,0,0
0.8985018730163574,0.878791332244873,0,0,0,0,0
0.9082722663879395,0.8885617256164551,0,0,0,0,0
0.9182217121124268,0.8985111713409424,0,0,0,0,0
0.9284286499023438,0.9087181091308594,0,0,0,0,0
0.9387211799621582,0.9190106391906738,0,0,0,0,0
0.9481275081634521,0.9284169673919678,0,0,0,0,0
0.9584941864013672,0.9387836456298828,0,0,0,0,0
0.9681353569030762,0.9484248161315918,0,0,0,0,0
0.978076696395874,0.9583661556243896,0,0,0,0,0
0.9879567623138428,0.9682462215423584,0,0,0,0,0
0.9981265068054199,0.9784159660339355,0,0,0,0,0
1.0082030296325684,0.988492488861084,0,0,0,0,0
1.0182273387908936,0.9985167980194092,0,0,0,0,0
1.0279958248138428,1.0082852840423584,0,0,0,0,0
1.0380561351776123,1.018345594406128,0,0,0,0,0
1.0482702255249023,1.028559684753418,0,0,0,0,0
1.0580801963806152,1.0383696556091309,0,0,0,0,0
1.0681748390197754,1.048464298248291,0,0,0,0,0
1.078145980834961,1.0584354400634766,0,0,0,0,0
1.0879905223846436,1.0682799816131592,0,0,0,0,0
1.098022222518921,1.0783116817474365,0,0,0,0,0
1.1080808639526367,1.0883703231811523,0,0,0,0,0
1.11812162399292,1.0984110832214355,0,0,0,0,0
1.1279826164245605,1.1082720756530762,0,0,0,0,0
1.1379857063293457,1.1182751655578613,0,0,0,0,0
1.1480047702789307,1.1282942295074463,0,0,0,0,0
1.1582789421081543,1.13856840133667,0,0,0,0,0
1.168159008026123,1.1484484672546387,0,0,0,0,0
1.17820405960083,1.1584935188293457,0,0,0,0,0
1.188208818435669,1.1684982776641846,0,0,0,0,0
1.1981160640716553,1.178405523300171,0,0,0,0,0
1.2081267833709717,1.1884162425994873,0,0,0,0,0
1.2182037830352783,1.198493242263794,0,0,0,0,0
1.2281978130340576,1.2084872722625732,0,0,0,0,0
1.2381374835968018,1.2184269428253174,0,0,0,0,0
1.2482202053070068,1.2285096645355225,0,0,0,0,0
1.2582545280456543,1.23854398727417,0,0,0,0,0
1.2680730819702148,1.2483625411987305,0,0,0,0,0
1.2781751155853271,1.2584645748138428,0,0,0,0,0
1.287886142730713,1.2681756019592285,0,0,0,0,0
1.2978792190551758,1.2781686782836914,0,0,0,0,0
1.308537483215332,1.2888269424438477,0,0,0,0,0
1.3183786869049072,1.2986681461334229,0,0,0,0,0
1.3280394077301025,1.3083288669586182,0,0,0,0,0
1.3383395671844482,1.3186290264129639,0,0,0,0,0
1.3481929302215576,1.3284823894500732,0,0,0,0,0
1.3579826354980469,1.3382720947265625,0,0,0,0,0
1.3680150508880615,1.3483045101165771,0,0,0,0,0
1.3785889148712158,1.3588783740997314,0,0,0,0,0
1.3881981372833252,1.3684875965118408,0,0,0,0,0
1.3983564376831055,1.378645896911621,0,0,0,0,0
1.4082183837890625,1.3885078430175781,0,0,0,0,0
1.4183745384216309,1.3986639976501465,0,0,0,0,0
1.428279161453247,1.4085686206817627,0,0,0,0,0
1.4383225440979004,1.418612003326416,0,0,0,0,0
1.448228120803833,1.4285175800323486,0,0,0,0,0
1.4584581851959229,1.4387476444244385,0,0,0,0,0
1.468472957611084,1.4487624168395996,0,0,0,0,0
1.4783143997192383,1.458603858947754,0,0,0,0,0
1.4886879920959473,1.468977451324463,0,0,0,0,0
1.498368501663208,1.4786579608917236,0,0,0,0,0
1.508120059967041,1.4884095191955566,0,0,0,0,0
1.5181710720062256,1.4984605312347412,0,0,0,0,0
1.5281181335449219,1.5084075927734375,0,0,0,0,0
1.5385301113128662,1.5188195705413818,0,0,0,0,0
1.548417568206787,1.5287070274353027,0,0,0,0,0
1.5582549571990967,1.5385444164276123,0,0,0,0,0
1.5680172443389893,1.5483067035675049,0,0,0,0,0
1.578282117843628,1.5585715770721436,0,0,0,0,0
1.5880792140960693,1.568368673324585,0,0,0,0,0
1.598233938217163,1.5785233974456787,0,0,0,0,0
1.6082868576049805,1.588576316833496,0,0,0,0,0
1.6184065341949463,1.598695993423462,0,0,0,0,0
1.6282997131347656,1.6085891723632812,0,0,0,0,0
1.6382088661193848,1.6184983253479004,0,0,0,0,0
1.6483309268951416,1.6286203861236572,0,0,0,0,0
1.6582775115966797,1.6385669708251953,0,0,0,0,0
1.6682829856872559,1.6485724449157715,0,0,0,0,0
1.677985668182373,1.6582751274108887,0,0,0,0,0
1.6879892349243164,1.668278694152832,0,0,0,0,0
1.6981747150421143,1.6784641742706299,0,0,0,0,0
1.7079942226409912,1.6882836818695068,0,0,0,0,0
1.7183997631072998,1.6986892223358154,0,0,0,0,0
1.7279446125030518,1.7082340717315674,0,0,0,0,0
1.7380685806274414,1.718358039855957,0,0,0,0,0
1.7482688426971436,1.7285583019256592,0,0,0,0,0
1.7584609985351562,1.7387504577636719,0,0,0,0,0
1.7681636810302734,1.748453140258789,0,0,0,0,0
1.7779524326324463,1.758241891860962,0,0,0,0,0
1.7880439758300781,1.7683334350585938,0,0,0,0,0
1.7982146739959717,1.7785041332244873,0,0,0,0,0
1.8081810474395752,1.7884705066680908,0,0,0,0,0
1.81825590133667,1.7985453605651855,0,0,0,0,0
1.8280014991760254,1.808290958404541,0,0,0,0,0
1.8381626605987549,1.8184521198272705,0,0,0,0,0
1.8482215404510498,1.8285109996795654,0,0,0,0,0
1.8580377101898193,1.838327169418335,0,0,0,0,0
1.86842679977417,1.8487162590026855,0,0,0,0,0
1.878434181213379,1.8587236404418945,0,0,0,0,0
1.888082504272461,1.8683719635009766,0,0,0,0,0
1.8979637622833252,1.8782532215118408,0,0,0,0,0
1.9081592559814453,1.888448715209961,0,0,0,0,0
1.9183251857757568,1.8986146450042725,0,0,0,0,0
1.9282655715942383,1.908555030822754,0,0,0,0,0
1.9380748271942139,1.9183642864227295,0,0,0,0,0
1.9481492042541504,1.928438663482666,0,0,0,0,0
1.9579527378082275,1.9382421970367432,0,0,0,0,0
1.968139886856079,1.9484293460845947,0,0,0,0,0
1.9782345294952393,1.9585239887237549,0,0,0,0,0
1.9879770278930664,1.968266487121582,0,0,0,0,0
1.9979875087738037,1.9782769680023193,0,0,0,0,0
2.0080268383026123,1.988316297531128,0,0,0,0,0
2.018252372741699,1.9985418319702148,0,0,0,0,0
2.027837038040161,2.0081264972686768,0,0,0,0,0
2.0379369258880615,2.018226385116577,0,0,0,0,0
2.0484158992767334,2.028705358505249,0,0,0,0,0
2.058497667312622,2.0387871265411377,0,0,0,0,0
2.0680906772613525,2.048380136489868,0,0,0,0,0
2.0783274173736572,2.058616876602173,0,0,0,0,0
2.0881683826446533,2.068457841873169,0,0,0,0,0
2.09824800491333,2.0785374641418457,0,0,0,0,0
2.107880115509033,2.088169574737549,0,0,0,0,0
2.118042469024658,2.098331928253174,0,0,0,0,0
2.128131866455078,2.1084213256835938,0,0,0,0,0
2.1382479667663574,2.118537425994873,0,0,0,0,0
2.1482994556427,2.128588914871216,0,0,0,0,0
2.15822434425354,2.1385138034820557,0,0,0,0,0
2.168250322341919,2.1485397815704346,0,0,0,0,0
2.178032636642456,2.1583220958709717,0,0,0,0,0
2.1880762577056885,2.168365716934204,0,0,0,0,0
2.1979804039001465,2.178269863128662,0,0,0,0,0
2.2079129219055176,2.188202381134033,0,0,0,0,0
2.217987060546875,2.1982765197753906,0,0,0,0,0
2.2279157638549805,2.208205223083496,0,0,0,0,0
2.2381298542022705,2.218419313430786,0,0,0,0,0
2.2483389377593994,2.228628396987915,0,0,0,0,0
2.2580766677856445,2.23836612701416,0,0,0,0,0
2.268080949783325,2.248370409011841,0,0,0,0,0
2.278130054473877,2.2584195137023926,0,0,0,0,0
2.288304567337036,2.2685940265655518,0,0,0,0,0
2.2982139587402344,2.27850341796875,0,0,0,0,0
2.308168411254883,2.2884578704833984,0,0,0,0,0
2.3182084560394287,2.2984979152679443,0,0,0,0,0
2.3280696868896484,2.308359146118164,0,0,0,0,0
2.3381857872009277,2.3184752464294434,0,0,0,0,0
2.3479256629943848,2.3282151222229004,0,0,0,0,0
2.358229398727417,2.3385188579559326,0,0,0,0,0
2.368318796157837,2.3486082553863525,0,0,0,0,0
2.3783469200134277,2.3586363792419434,0,0,0,0,0
2.388383388519287,2.3686728477478027,0,0,0,0,0
2.3983004093170166,2.3785898685455322,0,0,0,0,0
2.4079535007476807,2.3882429599761963,0,0,0,0,0
2.4183924198150635,2.398681879043579,0,0,0,0,0
2.4279277324676514,2.408217191696167,0,0,0,0,0
2.4380319118499756,2.418321371078491,0,0,0,0,0
2.448260545730591,2.4285500049591064,0,0,0,0,0
2.458780288696289,2.4390697479248047,0,0,0,0,0
2.468172788619995,2.4484622478485107,0,0,0,0,0
2.478365659713745,2.4586551189422607,0,0,0,0,0
2.4880573749542236,2.4683468341827393,0,0,0,0,0
2.4980034828186035,2.478292942047119,0,0,0,0,0
2.5080316066741943,2.48832106590271,0,0,0,0,0
2.5180253982543945,2.49831485748291,0,0,0,0,0
2.5280091762542725,2.508298635482788,0,0,0,0,0
2.538022994995117,2.518312454223633,0,0,0,0,0
2.5480148792266846,2.5283043384552,0,0,0,0,0
2.5579984188079834,2.538287878036499,0,0,0,0,0
2.56807804107666,2.548367500305176,0,0,0,0,0
2.578075408935547,2.5583648681640625,0,0,0,0,0
