recording_time_s,mission_time_s,horizontal_saturated,altitude_saturated,attitude_saturated,mixer_saturated,any_saturated
1.1891615390777588,0.044165611267089844,0,0,0,0,0
1.1994032859802246,0.054407358169555664,0,0,0,0,0
1.209104299545288,0.06410837173461914,0,0,0,0,0
1.2192325592041016,0.07423663139343262,0,0,0,0,0
1.2291104793548584,0.08411455154418945,0,0,0,0,0
1.2393817901611328,0.09438586235046387,0,0,0,0,0
1.2493789196014404,0.10438299179077148,0,0,0,0,0
1.2594306468963623,0.11443471908569336,0,0,0,0,0
1.2693469524383545,0.12435102462768555,0,0,0,0,0
1.279266357421875,0.13427042961120605,0,0,0,0,0
1.2891912460327148,0.1441953182220459,0,0,0,0,0
1.2992970943450928,0.15430116653442383,0,0,0,0,0
1.3096041679382324,0.16460824012756348,0,0,0,0,0
1.3195407390594482,0.1745448112487793,0,0,0,0,0
1.3293702602386475,0.18437433242797852,0,0,0,0,0
1.3396475315093994,0.19465160369873047,0,0,0,0,0
1.3493616580963135,0.20436573028564453,0,0,0,0,0
1.3597393035888672,0.21474337577819824,0,0,0,0,0
1.3695192337036133,0.22452330589294434,0,0,0,0,0
1.37923264503479,0.2342367172241211,0,0,0,0,0
1.389833688735962,0.24483776092529297,0,0,0,0,0
1.39957857131958,0.25458264350891113,0,0,0,0,0
1.409285545349121,0.26428961753845215,0,0,0,0,0
1.4193236827850342,0.27432775497436523,0,0,0,0,0
1.4301013946533203,0.28510546684265137,0,0,0,0,0
1.4395573139190674,0.29456138610839844,0,0,0,0,0
1.4493825435638428,0.30438661575317383,0,0,0,0,0
1.4595811367034912,0.31458520889282227,0,0,0,0,0
1.4692463874816895,0.3242504596710205,0,0,0,0,0
1.4792964458465576,0.33430051803588867,0,0,0,0,0
1.4891433715820312,0.3441474437713623,0,0,0,0,0
1.499577522277832,0.3545815944671631,0,0,0,0,0
1.5094022750854492,0.3644063472747803,0,0,0,0,0
1.5193803310394287,0.37438440322875977,0,0,0,0,0
1.5291342735290527,0.3841383457183838,0,0,0,0,0
1.5393688678741455,0.39437294006347656,0,0,0,0,0
1.549682855606079,0.40468692779541016,0,0,0,0,0
1.5595567226409912,0.41456079483032227,0,0,0,0,0
1.5692410469055176,0.42424511909484863,0,0,0,0,0
1.5792806148529053,0.43428468704223633,0,0,0,0,0
1.5891616344451904,0.4441657066345215,0,0,0,0,0
1.5993852615356445,0.4543893337249756,0,0,0,0,0
1.6093077659606934,0.4643118381500244,0,0,0,0,0
1.6194443702697754,0.47444844245910645,0,0,0,0,0
1.6291613578796387,0.4841654300689697,0,0,0,0,0
1.639641284942627,0.494645357131958,0,0,0,0,0
1.6495769023895264,0.5045809745788574,0,0,0,0,0
1.6594407558441162,0.5144448280334473,0,0,0,0,0
1.6693260669708252,0.5243301391601562,0,0,0,0,0
1.6793429851531982,0.5343470573425293,0,0,0,0,0
1.6894135475158691,0.5444176197052002,0,0,0,0,0
1.6994633674621582,0.5544674396514893,0,0,0,0,0
1.7093579769134521,0.5643620491027832,0,0,0,0,0
1.7197372913360596,0.5747413635253906,0,0,0,0,0
1.7294926643371582,0.5844967365264893,0,0,0,0,0
1.739380121231079,0.5943841934204102,0,0,0,0,0
1.749572992324829,0.6045770645141602,0,0,0,0,0
1.7598021030426025,0.6148061752319336,0,0,0,0,0
1.7695918083190918,0.6245958805084229,0,0,0,0,0
1.7793200016021729,0.6343240737915039,0,0,0,0,0
1.7893569469451904,0.6443610191345215,0,0,0,0,0
1.7994189262390137,0.6544229984283447,0,0,0,0,0
1.8093440532684326,0.6643481254577637,0,0,0,0,0
1.8194139003753662,0.6744179725646973,0,0,0,0,0
1.8291091918945312,0.6841132640838623,0,0,0,0,0
1.8393959999084473,0.6944000720977783,0,0,0,0,0
1.849470615386963,0.704474687576294,0,0,0,0,0
1.8594639301300049,0.7144680023193359,0,0,0,0,0
1.8693225383758545,0.7243266105651855,0,0,0,0,0
1.879237413406372,0.7342414855957031,0,0,0,0,0
1.8892021179199219,0.7442061901092529,0,0,0,0,0
1.8994114398956299,0.7544155120849609,0,0,0,0,0
1.9092707633972168,0.7642748355865479,0,0,0,0,0
1.9194684028625488,0.7744724750518799,0,0,0,0,0
1.9292304515838623,0.7842345237731934,0,0,0,0,0
1.9395670890808105,0.7945711612701416,0,0,0,0,0
1.9496116638183594,0.8046157360076904,0,0,0,0,0
1.9594645500183105,0.8144686222076416,0,0,0,0,0
1.9692988395690918,0.8243029117584229,0,0,0,0,0
1.9793140888214111,0.8343181610107422,0,0,0,0,0
1.9892511367797852,0.8442552089691162,0,0,0,0,0
1.9994423389434814,0.8544464111328125,0,0,0,0,0
2.009382963180542,0.864387035369873,0,0,0,0,0
2.0192787647247314,0.8742828369140625,0,0,0,0,0
2.0293359756469727,0.8843400478363037,0,0,0,0,0
2.0393118858337402,0.8943159580230713,0,0,0,0,0
2.0492358207702637,0.9042398929595947,0,0,0,0,0
2.0592007637023926,0.9142048358917236,0,0,0,0,0
2.0691144466400146,0.9241185188293457,0,0,0,0,0
2.0792064666748047,0.9342105388641357,0,0,0,0,0
2.0891804695129395,0.9441845417022705,0,0,0,0,0
2.0993192195892334,0.9543232917785645,0,0,0,0,0
2.109102487564087,0.964106559753418,0,0,0,0,0
2.119300365447998,0.9743044376373291,0,0,0,0,0
2.129225254058838,0.984229326248169,0,0,0,0,0
2.1393396854400635,0.9943437576293945,0,0,0,0,0
2.149250030517578,1.0042541027069092,0,0,0,0,0
