time,actual_x,actual_y,actual_z,reference_x,reference_y,reference_z,tracking_error,actual_speed,reference_speed,clearance,segment_index
5.343464093020884,0.9263926648888746,1.4204226041609833,2.055640008578335,0.9238210717058337,1.4120726726089867,2.0551105929289077,0.008752984025573734,0.5371411110789789,0.5324147206722548,1.0236073351111257,0
5.34860416900483,0.928037401532046,1.4223934737755468,2.0564244345443052,0.9238210717058337,1.4120726726089867,2.0551105929289077,0.011225976737612869,0.5368355338123079,0.5324147206722548,1.0219625984679541,0
5.353620906011201,0.9296823563832943,1.4243623420937515,2.057208174789421,0.9238210717058337,1.4120726726089867,2.0551105929289077,0.013776446703578743,0.5365283846690606,0.5324147206722548,1.0203176436167058,0
5.3584492829977535,0.9313275252549884,1.4263292004885169,2.0579912213594413,0.9238210717058337,1.4120726726089867,2.0551105929289077,0.016367450999475622,0.5362191526706653,0.5324147206722548,1.0186724747450118,0
5.363230115006445,0.9329729039656605,1.4282940403476885,2.058773567050565,0.9303503220053825,1.4198524210915258,2.0582428809183773,0.008855534968328516,0.5359078858961814,0.5312312843706887,1.0170270960343397,0
5.3682611460099,0.9346184883400419,1.4302568530113562,2.0595552130111945,0.9303503220053825,1.4198524210915258,2.0582428809183773,0.011322175716554852,0.5355950669537792,0.5312312843706887,1.0153815116599583,0
5.373377982003149,0.9362642742088388,1.4322176298412832,2.060336160273796,0.9303503220053825,1.4198524210915258,2.0582428809183773,0.013865606245298704,0.5352806938298906,0.5312312843706887,1.0137357257911614,0
5.378271001012763,0.9379102574081288,1.434176362294384,2.061116400948228,0.9303503220053825,1.4198524210915258,2.0582428809183773,0.016449469056434317,0.5349642614311189,0.5312312843706887,1.0120897425918713,0
5.383224570017774,0.9395564337804676,1.4361330418430718,2.0618959278886226,0.9369267825145458,1.4276523654590616,2.06138485435763,0.008893713165194488,0.5346458175615114,0.5300114991831645,1.0104435662195326,0
5.3883940300147515,0.9412027991744369,1.438087659911276,2.062674742334347,0.9369267825145458,1.4276523654590616,2.06138485435763,0.011350925062415033,0.5343258460482261,0.5300114991831645,1.0087972008255632,0
5.3935345350182615,0.9428493494450654,1.4400402079453056,2.0634528454001155,0.9369267825145458,1.4276523654590616,2.06138485435763,0.013885677061716445,0.5340043445463216,0.5300114991831645,1.0071506505549348,0
5.398513574007666,0.9444960804539753,1.4419906774877442,2.0642302293533277,0.9369267825145458,1.4276523654590616,2.06138485435763,0.01646139793559038,0.5336808133106525,0.5300114991831645,1.005503919546025,0
5.403279159014346,0.946142988069903,1.4439390600972908,2.0650068871905987,0.9434228184859299,1.4353212303707585,2.0644755719890657,0.009052547023045802,0.5333552993935088,0.5287795780523951,1.0038570119300971,0
5.408385432005161,0.947790068167662,1.4458853472861855,2.065782819999851,0.9434228184859299,1.4353212303707585,2.0644755719890657,0.011505752185194168,0.5330282692151687,0.5287795780523951,1.002209931832338,0
5.413458310009446,0.9494373166290752,1.4478295305895512,2.066558028758708,0.9434228184859299,1.4353212303707585,2.0644755719890657,0.014034542688480287,0.5326997214387609,0.5287795780523951,1.0005626833709251,0
5.418262291001156,0.9510847293435017,1.4497716016397109,2.0673325056931167,0.9434228184859299,1.4353212303707585,2.0644755719890657,0.01660361942436896,0.5323691627978847,0.5287795780523951,0.9989152706564984,0
5.423034474020824,0.9527323022074571,1.4517115520855843,2.0681062437621356,0.9499770904456212,1.443022723366821,2.0675810109311996,0.009130323427089531,0.5320366406155106,0.5275096970437045,0.9972676977925431,0
5.428146137011936,0.954380031122954,1.45364937352862,2.0688792440861485,0.9499770904456212,1.443022723366821,2.0675810109311996,0.011575706872324698,0.531702624593026,0.5275096970437045,0.9956199688770462,0
5.433472924021771,0.9560279119989333,1.4555850575937865,2.0696515076721016,0.9499770904456212,1.443022723366821,2.0675810109311996,0.014096511605858543,0.5313671133123358,0.5275096970437045,0.9939720880010668,0
5.438392644020496,0.9576759407524134,1.4575185960042254,2.0704230268567536,0.9499770904456212,1.443022723366821,2.0675810109311996,0.016657721155288577,0.5310296191070796,0.5275096970437045,0.9923240592475868,0
5.443233580997912,0.9593241133074737,1.4594499805002255,2.0711937946993793,0.9565133482937584,1.4506667437607135,2.0706648623218085,0.009237175815403828,0.5306901887116093,0.5262167151004311,0.9906758866925265,0
5.448435818019789,0.9609724255930849,1.4613792027752797,2.071963812289455,0.9565133482937584,1.4506667437607135,2.0706648623218085,0.011675933346785525,0.5303492836419545,0.5262167151004311,0.9890275744069152,0
5.453211753017968,0.9626208735450763,1.4633062545469244,2.0727330806059157,0.9565133482937584,1.4506667437607135,2.0706648623218085,0.014189313742424034,0.5300069027374379,0.5262167151004311,0.9873791264549239,0
5.458478222019039,0.9642694531078103,1.4652311276317023,2.0735015920443463,0.9565133482937584,1.4506667437607135,2.0706648623218085,0.016742923130290195,0.5296625642110252,0.5262167151004311,0.9857305468921899,0
5.463341028022114,0.9659181602324699,1.4671538138637579,2.0742693397172087,0.963116971523186,1.4583525525458683,2.0737671971868648,0.009249919247841026,0.5293163144670742,0.5248837817836692,0.9840818397675303,0
5.468363902007695,0.9675669908744319,1.469074305029215,2.0750363248473507,0.963116971523186,1.4583525525458683,2.0737671971868648,0.011677728099216262,0.5289686188170337,0.5248837817836692,0.9824330091255683,0
5.473493266006699,0.9692159409959002,1.4709925929388028,2.07580254853435,0.963116971523186,1.4583525525458683,2.0737671971868648,0.014181350601117889,0.5286194754520414,0.5248837817836692,0.9807840590040999,0
5.478291859006276,0.97086500656834,1.4729086695030493,2.0765680033674236,0.963116971523186,1.4583525525458683,2.0737671971868648,0.016725941025638145,0.5282684076768773,0.5248837817836692,0.9791349934316602,0
5.483124228019733,0.9725141835703093,1.4748225266505002,2.077332682634195,0.9696401657869487,1.4659080698840137,2.0768185593189594,0.00938039660376356,0.5279154608724255,0.5235411453120041,0.9774858164296909,0
5.488183564011706,0.9741634679844169,1.4767341562636116,2.078096587445293,0.9696401657869487,1.4659080698840137,2.0768185593189594,0.011802447413983067,0.5275610833547429,0.5235411453120041,0.9758365320155833,0
5.493384158995468,0.9758128558004232,1.4786435502496884,2.0788597187987174,0.9696401657869487,1.4659080698840137,2.0768185593189594,0.014298982277376979,0.5272052740341626,0.5235411453120041,0.974187144199577,0
5.498545195994666,0.9774623430180609,1.4805507006163456,2.079622069275196,0.9696401657869487,1.4659080698840137,2.0768185593189594,0.016836055341827548,0.5268475624382388,0.5235411453120041,0.9725376569819393,0
5.503373557003215,0.9791119256440984,1.4824555993894364,2.080383632154639,0.9762266215171891,1.4734996928238977,2.0798861510931594,0.009422352663849408,0.5264879939825075,0.52215967545648,0.9708880743559017,0
5.508346465998329,0.9807615996887478,1.4843582385474121,2.081144408614403,0.9762266215171891,1.4734996928238977,2.0798861510931594,0.01183457875194265,0.5261270204345267,0.52215967545648,0.9692384003112524,0
5.513386516016908,0.9824113611693231,1.4862586100939246,2.081904399712838,0.9762266215171891,1.4734996928238977,2.0798861510931594,0.014321812104580351,0.5257646403966247,0.52215967545648,0.967588638830677,0
5.518250663008075,0.9840612061136961,1.4881567061334626,2.082663598169892,0.9762266215171891,1.4734996928238977,2.0798861510931594,0.01685001386410819,0.5254003887694169,0.52215967545648,0.9659387938863041,0
5.523098967998521,0.9857111305568486,1.490052518788998,2.0834219973914156,0.9827358087572368,1.4809653871985144,2.0829045009833718,0.00957581865358498,0.5250343102010542,0.5207692675163278,0.9642888694431516,0
5.52819161300431,0.9873611305368437,1.491946040137865,2.0841795984117177,0.9827358087572368,1.4809653871985144,2.0829045009833718,0.011983080321484513,0.5246668405211927,0.5207692675163278,0.9626388694631565,0
5.533357959007844,0.9890112020988372,1.4938372622827105,2.0849364021596872,0.9827358087572368,1.4809653871985144,2.0829045009833718,0.014463552543039448,0.5242979791604788,0.5207692675163278,0.960988797901163,0
5.538511288003065,0.9906613412988453,1.4957261774273451,2.0856924013224014,0.9827358087572368,1.4809653871985144,2.0829045009833718,0.016984327556544637,0.523927267359024,0.5207692675163278,0.9593386587011549,0
5.543183756002691,0.9923115441995247,1.4976127777942043,2.0864475892759486,0.9893047012080763,1.488462224991279,2.085937113880662,0.009645429306336837,0.5235547498715765,0.5193411077371045,0.9576884558004755,0
5.548299693997251,0.9939618068655681,1.4994970555588227,2.0872019670928856,0.9893047012080763,1.488462224991279,2.085937113880662,0.012043918482284487,0.5231808655468396,0.5193411077371045,0.9560381931344321,0
5.5534984480182175,0.9956121253682321,1.5013790029223486,2.0879555357366897,0.9893047012080763,1.488462224991279,2.085937113880662,0.014515535761575434,0.5228056135980684,0.5193411077371045,0.9543878746317681,0
5.557962201011833,0.9972624957896795,1.50325861218751,2.0887082880115444,0.9893047012080763,1.488462224991279,2.085937113880662,0.01702759450795842,0.5224285407581766,0.5193411077371045,0.9527375042103207,0
5.563041723013157,0.9989129142182626,1.5051358756758961,2.089460217399479,0.995851557293676,1.4958964165504416,2.088946072638957,0.009746992150680716,0.5220496910706732,0.5178930964965227,0.9510870857817376,0
5.567980988998897,1.0005633767435393,1.5070107856627992,2.0902113249445895,0.995851557293676,1.4958964165504416,2.088946072638957,0.012138010821001438,0.5216694950120512,0.5178930964965227,0.9494366232564608,0
5.573181175015634,1.0022138794612767,1.5088833344493282,2.090961611584584,0.995851557293676,1.4958964165504416,2.088946072638957,0.014601423804482339,0.521287951955314,0.5178930964965227,0.9477861205387235,0
5.578297933010617,1.0038644184782695,1.510753514438485,2.091711070185917,0.995851557293676,1.4958964165504416,2.088946072638957,0.017105101971434188,0.5209046144380184,0.5178930964965227,0.9461355815217307,0
5.583319286000915,1.0055149899070648,1.5126213180523256,2.0924596942869496,1.0024165583016897,1.5033134408597775,2.091949791400127,0.00982328138651919,0.5205195260920895,0.5164167162404913,0.9444850100929354,0
5.588398374005919,1.0071655898605585,1.5144867376663302,2.0932074849512077,1.0024165583016897,1.5033134408597775,2.091949791400127,0.012205640308598479,0.5201331145135099,0.5164167162404913,0.9428344101394417,0
5.593650991999311,1.008816214457529,1.5163497656820488,2.0939544431339723,1.0024165583016897,1.5033134408597775,2.091949791400127,0.014660149806831753,0.5197453789799804,0.5164167162404913,0.9411837855424712,0
5.598577079013921,1.0104668598280016,1.518210394603236,2.094700561803565,1.0024165583016897,1.5033134408597775,2.091949791400127,0.017154979548565787,0.5193558776228633,0.5164167162404913,0.9395331401719986,0
5.603353006008547,1.0121175221075052,1.5200686169529214,2.095445834590508,1.0089697544689735,1.5106792240263907,2.0949344818281355,0.009916179823024519,0.5189646534709137,0.5149190159824828,0.937882477892495,0
