time_s,phase,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,horizontal_error_m,position_error_m,speed_m_s,roll_rad,pitch_rad,ix_m_s2,iy_m_s2,integral_norm_m_s2,raw_acceleration_m_s2,acceleration_m_s2,force_x_n,max_rpm,horizontal_saturated,altitude_saturated,attitude_saturated,mixer_saturated,integral_enabled,integral_frozen,integral_reset,anti_windup_active
0.0008787550032138824,BASELINE,0.0,0.0,1.493825392190268,0.0,0.0,0.008067097491643143,0.0,0.006174607809732002,0.008067097491643143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.5551670852,0,0,0,0,0,0,0,0
0.005736755003454164,BASELINE,0.0,0.0,1.4938654659420698,0.0,0.0,0.008014750360350549,0.0,0.0061345340579301855,0.008014750360350549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.5551670852,0,0,0,0,0,0,0,0
0.010762168996734545,BASELINE,0.0,0.0,1.493905279733519,0.0,0.0,0.007962758289852125,0.0,0.006094720266480946,0.007962758289852125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.62489358508,0,0,0,0,0,0,0,0
0.01592767099646153,BASELINE,0.0,0.0,1.4939448351721394,0.0,0.0,0.007911087724060035,0.0,0.006055164827860615,0.007911087724060035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.62489358508,0,0,0,0,0,0,0,0
0.02082914199854713,BASELINE,0.0,0.0,1.4939841340103268,0.0,0.0,0.007859767637487183,0.0,0.006015865989673186,0.007859767637487183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.693719716306,0,0,0,0,0,0,0,0
0.025915313002769835,BASELINE,0.0,0.0,1.4940231778348618,0.0,0.0,0.007808764907022123,0.0,0.005976822165138174,0.007808764907022123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.693719716306,0,0,0,0,0,0,0,0
0.03083146599965403,BASELINE,0.0,0.0,1.4940619683755274,0.0,0.0,0.0077581081331036476,0.0,0.005938031624472595,0.0077581081331036476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.761657071576,0,0,0,0,0,0,0,0
0.03598126499855425,BASELINE,0.0,0.0,1.4941005071986275,0.0,0.0,0.007707764620030684,0.0,0.0058994928013724746,0.007707764620030684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.761657071576,0,0,0,0,0,0,0,0
0.040847361997293774,BASELINE,0.0,0.0,1.4941387960116224,0.0,0.0,0.007657762598983018,0.0,0.005861203988377639,0.007657762598983018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.828717095317,0,0,0,0,0,0,0,0
0.04601009200268891,BASELINE,0.0,0.0,1.4941768363606032,0.0,0.0,0.00760806979617489,0.0,0.005823163639396833,0.00760806979617489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.828717095317,0,0,0,0,0,0,0,0
0.050750877999234945,BASELINE,0.0,0.0,1.4942146299309946,0.0,0.0,0.007558714078280539,0.0,0.005785370069005369,0.007558714078280539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.89491108558,0,0,0,0,0,0,0,0
0.05587227600335609,BASELINE,0.0,0.0,1.4942521782489346,0.0,0.0,0.007509663588004578,0.0,0.005747821751065363,0.007509663588004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.89491108558,0,0,0,0,0,0,0,0
0.0608658299970557,BASELINE,0.0,0.0,1.4942894829780957,0.0,0.0,0.007460945832208354,0.0,0.005710517021904282,0.007460945832208354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.960250195843,0,0,0,0,0,0,0,0
0.06620420700346585,BASELINE,0.0,0.0,1.4943265456249193,0.0,0.0,0.007412529364731073,0.0,0.005673454375080711,0.007412529364731073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10813.960250195843,0,0,0,0,0,0,0,0
0.07090479599719401,BASELINE,0.0,0.0,1.4943633678316055,0.0,0.0,0.007364441337253877,0.0,0.005636632168394495,0.007364441337253877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.024745436871,0,0,0,0,0,0,0,0
0.076010122000298,BASELINE,0.0,0.0,1.4943999510851529,0.0,0.0,0.007316650709463088,0.0,0.005600048914847111,0.007316650709463088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.024745436871,0,0,0,0,0,0,0,0
0.08090024400007678,BASELINE,0.0,0.0,1.494436297006565,0.0,0.0,0.00726918428243307,0.0,0.005563702993435005,0.00726918428243307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.088407678495,0,0,0,0,0,0,0,0
0.08607619700342184,BASELINE,0.0,0.0,1.4944724070636475,0.0,0.0,0.007222011416477256,0.0,0.005527592936352521,0.007222011416477256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.088407678495,0,0,0,0,0,0,0,0
0.09087781400012318,BASELINE,0.0,0.0,1.4945082828564804,0.0,0.0,0.007175158566578127,0.0,0.005491717143519592,0.007175158566578127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.151247651396,0,0,0,0,0,0,0,0
0.09622584599856054,BASELINE,0.0,0.0,1.494543925833923,0.0,0.0,0.007128595488522852,0.0,0.005456074166076963,0.007128595488522852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.151247651396,0,0,0,0,0,0,0,0
0.10093070199945942,BASELINE,0.0,0.0,1.4945793375754013,0.0,0.0,0.007082348295659145,0.0,0.00542066242459871,0.007082348295659145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.21327594885,0,0,0,0,0,0,0,0
0.10595498899783706,BASELINE,0.0,0.0,1.494614519511072,0.0,0.0,0.007036387134160245,0.0,0.005385480488927952,0.007036387134160245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.21327594885,0,0,0,0,0,0,0,0
0.11077787799877115,BASELINE,0.0,0.0,1.4946494731999727,0.0,0.0,0.00699073778013921,0.0,0.005350526800027344,0.00699073778013921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.274503028484,0,0,0,0,0,0,0,0
0.11587954300193815,BASELINE,0.0,0.0,1.4946842000537983,0.0,0.0,0.006945370765132751,0.0,0.0053157999462016825,0.006945370765132751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.274503028484,0,0,0,0,0,0,0,0
0.12076588500349317,BASELINE,0.0,0.0,1.49471870161146,0.0,0.0,0.0069003115323629845,0.0,0.005281298388539968,0.0069003115323629845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.334939213959,0,0,0,0,0,0,0,0
0.1259811779964366,BASELINE,0.0,0.0,1.494752979266429,0.0,0.0,0.006855530993771566,0.0,0.005247020733571084,0.006855530993771566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.334939213959,0,0,0,0,0,0,0,0
0.13085811900236877,BASELINE,0.0,0.0,1.4947870345377487,0.0,0.0,0.006811054263977805,0.0,0.005212965462251251,0.006811054263977805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.394594696696,0,0,0,0,0,0,0,0
0.13595545799762476,BASELINE,0.0,0.0,1.4948208688009008,0.0,0.0,0.006766852630433158,0.0,0.005179131199099185,0.006766852630433158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.394594696696,0,0,0,0,0,0,0,0
0.14084128200192936,BASELINE,0.0,0.0,1.4948544835553177,0.0,0.0,0.006722950883387336,0.0,0.005145516444682308,0.006722950883387336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.453479537522,0,0,0,0,0,0,0,0
0.14606020999781322,BASELINE,0.0,0.0,1.4948878801587224,0.0,0.0,0.006679320680968955,0.0,0.005112119841277574,0.006679320680968955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10814.453479537522,0,0,0,0,0,0,0,0
